"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Helsinki Kumpula","2019","9","16","00:00","95"
"Helsinki Kumpula","2019","9","17","00:00","23.8"
"Helsinki Kumpula","2019","9","18","00:00","194.4"
"Helsinki Kumpula","2019","9","19","00:00","185"
"Helsinki Kumpula","2019","9","20","00:00","177.8"
"Helsinki Kumpula","2019","9","21","00:00","2"
"Helsinki Kumpula","2019","9","22","00:00","258.9"
"Helsinki Kumpula","2019","9","23","00:00","194.4"
"Helsinki Kumpula","2019","9","24","00:00","82.2"
"Helsinki Kumpula","2019","9","25","00:00","0.5"
"Helsinki Kumpula","2019","9","26","00:00","191.7"
"Helsinki Kumpula","2019","9","27","00:00","100.7"
"Helsinki Kumpula","2019","9","28","00:00","220.7"
"Helsinki Kumpula","2019","9","29","00:00","37.5"
"Helsinki Kumpula","2019","9","30","00:00","1.9"
"Helsinki Kumpula","2019","10","1","00:00","126.1"
"Helsinki Kumpula","2019","10","2","00:00","51"
"Helsinki Kumpula","2019","10","3","00:00","-0.1"
"Helsinki Kumpula","2019","10","4","00:00","27.6"
"Helsinki Kumpula","2019","10","5","00:00","93"
"Helsinki Kumpula","2019","10","6","00:00","19.4"
"Helsinki Kumpula","2019","10","7","00:00","48.7"
"Helsinki Kumpula","2019","10","8","00:00","1.1"
"Helsinki Kumpula","2019","10","9","00:00","18.9"
"Helsinki Kumpula","2019","10","10","00:00","2.2"
"Helsinki Kumpula","2019","10","11","00:00","10.5"
"Helsinki Kumpula","2019","10","12","00:00","23.2"
"Helsinki Kumpula","2019","10","13","00:00","94.8"
"Helsinki Kumpula","2019","10","14","00:00","0.2"
"Helsinki Kumpula","2019","10","15","00:00","88.4"
"Helsinki Kumpula","2019","10","16","00:00","-0.1"
"Helsinki Kumpula","2019","10","17","00:00","0.1"
"Helsinki Kumpula","2019","10","18","00:00","0.5"
"Helsinki Kumpula","2019","10","19","00:00","23"
"Helsinki Kumpula","2019","10","20","00:00","0.3"
"Helsinki Kumpula","2019","10","21","00:00","4.8"
"Helsinki Kumpula","2019","10","22","00:00","0.4"
"Helsinki Kumpula","2019","10","23","00:00","150.6"
"Helsinki Kumpula","2019","10","24","00:00","25.8"
"Helsinki Kumpula","2019","10","25","00:00","1.4"
"Helsinki Kumpula","2019","10","26","00:00","-0.1"
"Helsinki Kumpula","2019","10","27","00:00","0.2"
"Helsinki Kumpula","2019","10","28","00:00","2.5"
"Helsinki Kumpula","2019","10","29","00:00","95.8"
"Helsinki Kumpula","2019","10","30","00:00","192.1"
"Helsinki Kumpula","2019","10","31","00:00","34.6"
"Helsinki Kumpula","2019","11","1","00:00","153.3"
"Helsinki Kumpula","2019","11","2","00:00","0.2"
"Helsinki Kumpula","2019","11","3","00:00","0.5"
"Helsinki Kumpula","2019","11","4","00:00","8.3"
"Helsinki Kumpula","2019","11","5","00:00","0.2"
"Helsinki Kumpula","2019","11","6","00:00","24.2"
"Helsinki Kumpula","2019","11","7","00:00","0.2"
"Helsinki Kumpula","2019","11","8","00:00","0.4"
"Helsinki Kumpula","2019","11","9","00:00","0.2"
"Helsinki Kumpula","2019","11","10","00:00","0.6"
"Helsinki Kumpula","2019","11","11","00:00","0.7"
"Helsinki Kumpula","2019","11","12","00:00","0.9"
"Helsinki Kumpula","2019","11","13","00:00","0.8"
"Helsinki Kumpula","2019","11","14","00:00","0.7"
"Helsinki Kumpula","2019","11","15","00:00","66"
"Helsinki Kumpula","2019","11","16","00:00","0.4"
"Helsinki Kumpula","2019","11","17","00:00","0.2"
"Helsinki Kumpula","2019","11","18","00:00","0.2"
"Helsinki Kumpula","2019","11","19","00:00","0"
"Helsinki Kumpula","2019","11","20","00:00","0.1"
"Helsinki Kumpula","2019","11","21","00:00","0"
"Helsinki Kumpula","2019","11","22","00:00","0"
"Helsinki Kumpula","2019","11","23","00:00","2.8"
"Helsinki Kumpula","2019","11","24","00:00","0.3"
"Helsinki Kumpula","2019","11","25","00:00","0.5"
"Helsinki Kumpula","2019","11","26","00:00","0.4"
"Helsinki Kumpula","2019","11","27","00:00","0.7"
"Helsinki Kumpula","2019","11","28","00:00","0.7"
"Helsinki Kumpula","2019","11","29","00:00","0.5"
"Helsinki Kumpula","2019","11","30","00:00","70.6"
"Helsinki Kumpula","2019","12","1","00:00","48.5"
"Helsinki Kumpula","2019","12","2","00:00","78.4"
"Helsinki Kumpula","2019","12","3","00:00","79.8"
"Helsinki Kumpula","2019","12","4","00:00","6.2"
"Helsinki Kumpula","2019","12","5","00:00","0.1"
"Helsinki Kumpula","2019","12","6","00:00","0.4"
"Helsinki Kumpula","2019","12","7","00:00","0.5"
"Helsinki Kumpula","2019","12","8","00:00","22.9"
"Helsinki Kumpula","2019","12","9","00:00","12.5"
"Helsinki Kumpula","2019","12","10","00:00","25.9"
"Helsinki Kumpula","2019","12","11","00:00","1.3"
"Helsinki Kumpula","2019","12","12","00:00","0.5"
"Helsinki Kumpula","2019","12","13","00:00","0.3"
"Helsinki Kumpula","2019","12","14","00:00","0.1"
"Helsinki Kumpula","2019","12","15","00:00","0.9"
"Helsinki Kumpula","2019","12","16","00:00","0.8"
"Helsinki Kumpula","2019","12","17","00:00","15.1"
"Helsinki Kumpula","2019","12","18","00:00","0.8"
"Helsinki Kumpula","2019","12","19","00:00","52.3"
"Helsinki Kumpula","2019","12","20","00:00","0.3"
"Helsinki Kumpula","2019","12","21","00:00","0.2"
"Helsinki Kumpula","2019","12","22","00:00","0.5"
"Helsinki Kumpula","2019","12","23","00:00","0.3"
"Helsinki Kumpula","2019","12","24","00:00","0.4"
"Helsinki Kumpula","2019","12","25","00:00","1"
"Helsinki Kumpula","2019","12","26","00:00","0.4"
"Helsinki Kumpula","2019","12","27","00:00","27.6"
"Helsinki Kumpula","2019","12","28","00:00","83"
"Helsinki Kumpula","2019","12","29","00:00","0.8"
"Helsinki Kumpula","2019","12","30","00:00","0.7"
"Helsinki Kumpula","2019","12","31","00:00","6.5"
"Helsinki Kumpula","2020","1","1","00:00","8.2"
"Helsinki Kumpula","2020","1","2","00:00","15.1"
"Helsinki Kumpula","2020","1","3","00:00","-0.1"
"Helsinki Kumpula","2020","1","4","00:00","57.4"
"Helsinki Kumpula","2020","1","5","00:00","83.3"
"Helsinki Kumpula","2020","1","6","00:00","0.7"
"Helsinki Kumpula","2020","1","7","00:00","0.7"
"Helsinki Kumpula","2020","1","8","00:00","0.6"
"Helsinki Kumpula","2020","1","9","00:00","88.3"
"Helsinki Kumpula","2020","1","10","00:00","76.5"
"Helsinki Kumpula","2020","1","11","00:00","27.6"
"Helsinki Kumpula","2020","1","12","00:00","0.7"
"Helsinki Kumpula","2020","1","13","00:00","4.9"
"Helsinki Kumpula","2020","1","14","00:00","0.4"
"Helsinki Kumpula","2020","1","15","00:00","0.7"
"Helsinki Kumpula","2020","1","16","00:00","1.6"
"Helsinki Kumpula","2020","1","17","00:00","0.1"
"Helsinki Kumpula","2020","1","18","00:00","0.3"
"Helsinki Kumpula","2020","1","19","00:00","4.5"
"Helsinki Kumpula","2020","1","20","00:00","3.4"
"Helsinki Kumpula","2020","1","21","00:00","64.7"
"Helsinki Kumpula","2020","1","22","00:00","76.7"
"Helsinki Kumpula","2020","1","23","00:00","52"
"Helsinki Kumpula","2020","1","24","00:00","6.1"
"Helsinki Kumpula","2020","1","25","00:00","95.3"
"Helsinki Kumpula","2020","1","26","00:00","13.8"
"Helsinki Kumpula","2020","1","27","00:00","0.5"
"Helsinki Kumpula","2020","1","28","00:00","0.8"
"Helsinki Kumpula","2020","1","29","00:00","0.6"
"Helsinki Kumpula","2020","1","30","00:00","0.7"
"Helsinki Kumpula","2020","1","31","00:00","0.7"
"Helsinki Kumpula","2020","2","1","00:00","0.6"
"Helsinki Kumpula","2020","2","2","00:00","3.5"
"Helsinki Kumpula","2020","2","3","00:00","124.5"
"Helsinki Kumpula","2020","2","4","00:00","186"
"Helsinki Kumpula","2020","2","5","00:00","52.4"
"Helsinki Kumpula","2020","2","6","00:00","194.6"
"Helsinki Kumpula","2020","2","7","00:00","65.9"
"Helsinki Kumpula","2020","2","8","00:00","0.6"
"Helsinki Kumpula","2020","2","9","00:00","0.6"
"Helsinki Kumpula","2020","2","10","00:00","0.5"
"Helsinki Kumpula","2020","2","11","00:00","13.7"
"Helsinki Kumpula","2020","2","12","00:00","9.9"
"Helsinki Kumpula","2020","2","13","00:00","16.5"
"Helsinki Kumpula","2020","2","14","00:00","51.3"
"Helsinki Kumpula","2020","2","15","00:00","0.4"
"Helsinki Kumpula","2020","2","16","00:00","0.7"
"Helsinki Kumpula","2020","2","17","00:00","1"
"Helsinki Kumpula","2020","2","18","00:00","1.1"
"Helsinki Kumpula","2020","2","19","00:00","8.6"
"Helsinki Kumpula","2020","2","20","00:00","8.9"
"Helsinki Kumpula","2020","2","21","00:00","0.5"
"Helsinki Kumpula","2020","2","22","00:00","0.7"
"Helsinki Kumpula","2020","2","23","00:00","25"
"Helsinki Kumpula","2020","2","24","00:00","190"
"Helsinki Kumpula","2020","2","25","00:00","237.1"
"Helsinki Kumpula","2020","2","26","00:00","23.9"
"Helsinki Kumpula","2020","2","27","00:00","219"
"Helsinki Kumpula","2020","2","28","00:00","272.8"
"Helsinki Kumpula","2020","2","29","00:00","34.3"
"Helsinki Kumpula","2020","3","1","00:00","0.7"
"Helsinki Kumpula","2020","3","2","00:00","14.6"
"Helsinki Kumpula","2020","3","3","00:00","0.3"
"Helsinki Kumpula","2020","3","4","00:00","0.4"
"Helsinki Kumpula","2020","3","5","00:00","3.5"
"Helsinki Kumpula","2020","3","6","00:00","231.5"
"Helsinki Kumpula","2020","3","7","00:00","4.7"
"Helsinki Kumpula","2020","3","8","00:00","191.6"
"Helsinki Kumpula","2020","3","9","00:00","1"
"Helsinki Kumpula","2020","3","10","00:00","0.8"
