"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Helsinki Kumpula","2018","6","17","00:00","423.4"
"Helsinki Kumpula","2018","6","18","00:00","254.8"
"Helsinki Kumpula","2018","6","19","00:00","99.6"
"Helsinki Kumpula","2018","6","20","00:00","353.3"
"Helsinki Kumpula","2018","6","21","00:00","131.7"
"Helsinki Kumpula","2018","6","22","00:00","68.7"
"Helsinki Kumpula","2018","6","23","00:00","541.4"
"Helsinki Kumpula","2018","6","24","00:00","80"
"Helsinki Kumpula","2018","6","25","00:00","228.8"
"Helsinki Kumpula","2018","6","26","00:00","357.8"
"Helsinki Kumpula","2018","6","27","00:00","411.8"
"Helsinki Kumpula","2018","6","28","00:00","476.1"
"Helsinki Kumpula","2018","6","29","00:00","48.4"
"Helsinki Kumpula","2018","6","30","00:00","287.2"
"Helsinki Kumpula","2018","7","1","00:00","533.5"
"Helsinki Kumpula","2018","7","2","00:00","5"
"Helsinki Kumpula","2018","7","3","00:00","0.4"
"Helsinki Kumpula","2018","7","4","00:00","278.5"
"Helsinki Kumpula","2018","7","5","00:00","124.1"
"Helsinki Kumpula","2018","7","6","00:00","100.8"
"Helsinki Kumpula","2018","7","7","00:00","415.3"
"Helsinki Kumpula","2018","7","8","00:00","165.6"
"Helsinki Kumpula","2018","7","9","00:00","186.3"
"Helsinki Kumpula","2018","7","10","00:00","60.1"
"Helsinki Kumpula","2018","7","11","00:00","183.7"
"Helsinki Kumpula","2018","7","12","00:00","232.6"
"Helsinki Kumpula","2018","7","13","00:00","251"
"Helsinki Kumpula","2018","7","14","00:00","390.2"
"Helsinki Kumpula","2018","7","15","00:00","440.8"
"Helsinki Kumpula","2018","7","16","00:00","434.1"
"Helsinki Kumpula","2018","7","17","00:00","455.3"
"Helsinki Kumpula","2018","7","18","00:00","472.3"
"Helsinki Kumpula","2018","7","19","00:00","390"
"Helsinki Kumpula","2018","7","20","00:00","37.5"
"Helsinki Kumpula","2018","7","21","00:00","238.4"
"Helsinki Kumpula","2018","7","22","00:00","425.8"
"Helsinki Kumpula","2018","7","23","00:00","430.5"
"Helsinki Kumpula","2018","7","24","00:00","363.8"
"Helsinki Kumpula","2018","7","25","00:00","438.9"
"Helsinki Kumpula","2018","7","26","00:00","354.8"
"Helsinki Kumpula","2018","7","27","00:00","378.8"
"Helsinki Kumpula","2018","7","28","00:00","210.3"
"Helsinki Kumpula","2018","7","29","00:00","138.2"
"Helsinki Kumpula","2018","7","30","00:00","343.5"
"Helsinki Kumpula","2018","7","31","00:00","335.5"
"Helsinki Kumpula","2018","8","1","00:00","359.8"
"Helsinki Kumpula","2018","8","2","00:00","329.3"
"Helsinki Kumpula","2018","8","3","00:00","266.8"
"Helsinki Kumpula","2018","8","4","00:00","186.8"
"Helsinki Kumpula","2018","8","5","00:00","209.6"
"Helsinki Kumpula","2018","8","6","00:00","312.7"
"Helsinki Kumpula","2018","8","7","00:00","246.3"
"Helsinki Kumpula","2018","8","8","00:00","443.6"
"Helsinki Kumpula","2018","8","9","00:00","223.2"
"Helsinki Kumpula","2018","8","10","00:00","192.9"
"Helsinki Kumpula","2018","8","11","00:00","300.7"
"Helsinki Kumpula","2018","8","12","00:00","79.4"
"Helsinki Kumpula","2018","8","13","00:00","198.8"
"Helsinki Kumpula","2018","8","14","00:00","298.3"
"Helsinki Kumpula","2018","8","15","00:00","35.4"
"Helsinki Kumpula","2018","8","16","00:00","321"
"Helsinki Kumpula","2018","8","17","00:00","356.7"
"Helsinki Kumpula","2018","8","18","00:00","155.6"
"Helsinki Kumpula","2018","8","19","00:00","170.1"
"Helsinki Kumpula","2018","8","20","00:00","47.2"
"Helsinki Kumpula","2018","8","21","00:00","372.1"
"Helsinki Kumpula","2018","8","22","00:00","358.9"
"Helsinki Kumpula","2018","8","23","00:00","66.2"
"Helsinki Kumpula","2018","8","24","00:00","210.4"
"Helsinki Kumpula","2018","8","25","00:00","32.4"
"Helsinki Kumpula","2018","8","26","00:00","17.1"
"Helsinki Kumpula","2018","8","27","00:00","182.5"
"Helsinki Kumpula","2018","8","28","00:00","3.8"
"Helsinki Kumpula","2018","8","29","00:00","273.6"
"Helsinki Kumpula","2018","8","30","00:00","2.3"
"Helsinki Kumpula","2018","8","31","00:00","39.5"
"Helsinki Kumpula","2018","9","1","00:00","4.2"
"Helsinki Kumpula","2018","9","2","00:00","103.2"
"Helsinki Kumpula","2018","9","3","00:00","297.6"
"Helsinki Kumpula","2018","9","4","00:00","0.7"
"Helsinki Kumpula","2018","9","5","00:00","19"
"Helsinki Kumpula","2018","9","6","00:00","136.6"
"Helsinki Kumpula","2018","9","7","00:00","74.7"
"Helsinki Kumpula","2018","9","8","00:00","94.5"
"Helsinki Kumpula","2018","9","9","00:00","16.8"
"Helsinki Kumpula","2018","9","10","00:00","13.1"
"Helsinki Kumpula","2018","9","11","00:00","2.9"
"Helsinki Kumpula","2018","9","12","00:00","127.1"
"Helsinki Kumpula","2018","9","13","00:00","280.9"
"Helsinki Kumpula","2018","9","14","00:00","80.4"
"Helsinki Kumpula","2018","9","15","00:00","9.9"
"Helsinki Kumpula","2018","9","16","00:00","323.1"
"Helsinki Kumpula","2018","9","17","00:00","3.8"
"Helsinki Kumpula","2018","9","18","00:00","54.1"
"Helsinki Kumpula","2018","9","19","00:00","265.4"
"Helsinki Kumpula","2018","9","20","00:00","92.5"
"Helsinki Kumpula","2018","9","21","00:00","54"
"Helsinki Kumpula","2018","9","22","00:00","65.9"
"Helsinki Kumpula","2018","9","23","00:00","258.2"
"Helsinki Kumpula","2018","9","24","00:00","192.3"
"Helsinki Kumpula","2018","9","25","00:00","318"
"Helsinki Kumpula","2018","9","26","00:00","-0.1"
"Helsinki Kumpula","2018","9","27","00:00","232.4"
"Helsinki Kumpula","2018","9","28","00:00","148.3"
"Helsinki Kumpula","2018","9","29","00:00","208.2"
"Helsinki Kumpula","2018","9","30","00:00","13.6"
"Helsinki Kumpula","2018","10","1","00:00","162"
"Helsinki Kumpula","2018","10","2","00:00","85.3"
"Helsinki Kumpula","2018","10","3","00:00","0.2"
"Helsinki Kumpula","2018","10","4","00:00","253.2"
"Helsinki Kumpula","2018","10","5","00:00","22.1"
"Helsinki Kumpula","2018","10","6","00:00","25.2"
"Helsinki Kumpula","2018","10","7","00:00","45.7"
"Helsinki Kumpula","2018","10","8","00:00","24.1"
"Helsinki Kumpula","2018","10","9","00:00","0.6"
"Helsinki Kumpula","2018","10","10","00:00","156.1"
"Helsinki Kumpula","2018","10","11","00:00","221.9"
"Helsinki Kumpula","2018","10","12","00:00","0.3"
"Helsinki Kumpula","2018","10","13","00:00","28"
"Helsinki Kumpula","2018","10","14","00:00","199.3"
"Helsinki Kumpula","2018","10","15","00:00","217.7"
"Helsinki Kumpula","2018","10","16","00:00","11.2"
"Helsinki Kumpula","2018","10","17","00:00","2.2"
"Helsinki Kumpula","2018","10","18","00:00","0.5"
"Helsinki Kumpula","2018","10","19","00:00","243.7"
"Helsinki Kumpula","2018","10","20","00:00","21.3"
"Helsinki Kumpula","2018","10","21","00:00","74"
"Helsinki Kumpula","2018","10","22","00:00","126.3"
"Helsinki Kumpula","2018","10","23","00:00","0.1"
"Helsinki Kumpula","2018","10","24","00:00","24.2"
"Helsinki Kumpula","2018","10","25","00:00","5.7"
"Helsinki Kumpula","2018","10","26","00:00","1"
"Helsinki Kumpula","2018","10","27","00:00","0.3"
"Helsinki Kumpula","2018","10","28","00:00","212.5"
"Helsinki Kumpula","2018","10","29","00:00","4.2"
"Helsinki Kumpula","2018","10","30","00:00","0.2"
"Helsinki Kumpula","2018","10","31","00:00","0.2"
"Helsinki Kumpula","2018","11","1","00:00","16"
"Helsinki Kumpula","2018","11","2","00:00","0.3"
"Helsinki Kumpula","2018","11","3","00:00","0.2"
"Helsinki Kumpula","2018","11","4","00:00","59.3"
"Helsinki Kumpula","2018","11","5","00:00","0.3"
"Helsinki Kumpula","2018","11","6","00:00","0.4"
"Helsinki Kumpula","2018","11","7","00:00","0.4"
"Helsinki Kumpula","2018","11","8","00:00","0.2"
"Helsinki Kumpula","2018","11","9","00:00","0.4"
"Helsinki Kumpula","2018","11","10","00:00","0.3"
"Helsinki Kumpula","2018","11","11","00:00","0.3"
"Helsinki Kumpula","2018","11","12","00:00","0.3"
"Helsinki Kumpula","2018","11","13","00:00","0.7"
"Helsinki Kumpula","2018","11","14","00:00","0.6"
"Helsinki Kumpula","2018","11","15","00:00","0.3"
"Helsinki Kumpula","2018","11","16","00:00","0.5"
"Helsinki Kumpula","2018","11","17","00:00","29.3"
"Helsinki Kumpula","2018","11","18","00:00","95.9"
"Helsinki Kumpula","2018","11","19","00:00","0.2"
"Helsinki Kumpula","2018","11","20","00:00","0.5"
"Helsinki Kumpula","2018","11","21","00:00","126.7"
"Helsinki Kumpula","2018","11","22","00:00","6.3"
"Helsinki Kumpula","2018","11","23","00:00","0.8"
"Helsinki Kumpula","2018","11","24","00:00","119.5"
"Helsinki Kumpula","2018","11","25","00:00","7.4"
"Helsinki Kumpula","2018","11","26","00:00","14.9"
"Helsinki Kumpula","2018","11","27","00:00","64.5"
"Helsinki Kumpula","2018","11","28","00:00","102.4"
"Helsinki Kumpula","2018","11","29","00:00","0.6"
"Helsinki Kumpula","2018","11","30","00:00","0.3"
"Helsinki Kumpula","2018","12","1","00:00","116.3"
"Helsinki Kumpula","2018","12","2","00:00","0.3"
"Helsinki Kumpula","2018","12","3","00:00","0.3"
"Helsinki Kumpula","2018","12","4","00:00","0.6"
"Helsinki Kumpula","2018","12","5","00:00","0.6"
"Helsinki Kumpula","2018","12","6","00:00","32.8"
"Helsinki Kumpula","2018","12","7","00:00","0.2"
"Helsinki Kumpula","2018","12","8","00:00","0.6"
"Helsinki Kumpula","2018","12","9","00:00","0.2"
"Helsinki Kumpula","2018","12","10","00:00","0.1"
"Helsinki Kumpula","2018","12","11","00:00","0.5"
"Helsinki Kumpula","2018","12","12","00:00","1.2"
"Helsinki Kumpula","2018","12","13","00:00","0.2"
"Helsinki Kumpula","2018","12","14","00:00","0.3"
"Helsinki Kumpula","2018","12","15","00:00","0.5"
"Helsinki Kumpula","2018","12","16","00:00","0.4"
"Helsinki Kumpula","2018","12","17","00:00","0.3"
"Helsinki Kumpula","2018","12","18","00:00","0.6"
"Helsinki Kumpula","2018","12","19","00:00","0.7"
"Helsinki Kumpula","2018","12","20","00:00","0.4"
"Helsinki Kumpula","2018","12","21","00:00","0"
"Helsinki Kumpula","2018","12","22","00:00","0.1"
"Helsinki Kumpula","2018","12","23","00:00","33.5"
"Helsinki Kumpula","2018","12","24","00:00","2.9"
"Helsinki Kumpula","2018","12","25","00:00","0.9"
"Helsinki Kumpula","2018","12","26","00:00","14.9"
"Helsinki Kumpula","2018","12","27","00:00","0.9"
"Helsinki Kumpula","2018","12","28","00:00","0.8"
"Helsinki Kumpula","2018","12","29","00:00","0.8"
"Helsinki Kumpula","2018","12","30","00:00","0.8"
"Helsinki Kumpula","2018","12","31","00:00","0.4"
"Helsinki Kumpula","2019","1","1","00:00","0.8"
"Helsinki Kumpula","2019","1","2","00:00","0.2"
"Helsinki Kumpula","2019","1","3","00:00","109"
"Helsinki Kumpula","2019","1","4","00:00","1"
"Helsinki Kumpula","2019","1","5","00:00","13.8"
"Helsinki Kumpula","2019","1","6","00:00","1.1"
"Helsinki Kumpula","2019","1","7","00:00","0.8"
"Helsinki Kumpula","2019","1","8","00:00","0.7"
"Helsinki Kumpula","2019","1","9","00:00","1.1"
"Helsinki Kumpula","2019","1","10","00:00","0.9"
"Helsinki Kumpula","2019","1","11","00:00","60.9"
"Helsinki Kumpula","2019","1","12","00:00","75.3"
"Helsinki Kumpula","2019","1","13","00:00","1.5"
"Helsinki Kumpula","2019","1","14","00:00","1.9"
"Helsinki Kumpula","2019","1","15","00:00","0.9"
"Helsinki Kumpula","2019","1","16","00:00","75.7"
"Helsinki Kumpula","2019","1","17","00:00","0.4"
"Helsinki Kumpula","2019","1","18","00:00","14.8"
"Helsinki Kumpula","2019","1","19","00:00","53"
"Helsinki Kumpula","2019","1","20","00:00","107"
"Helsinki Kumpula","2019","1","21","00:00","127"
"Helsinki Kumpula","2019","1","22","00:00","72"
"Helsinki Kumpula","2019","1","23","00:00","0.7"
"Helsinki Kumpula","2019","1","24","00:00","78.7"
"Helsinki Kumpula","2019","1","25","00:00","0.5"
"Helsinki Kumpula","2019","1","26","00:00","0.3"
"Helsinki Kumpula","2019","1","27","00:00","156.9"
"Helsinki Kumpula","2019","1","28","00:00","0.6"
"Helsinki Kumpula","2019","1","29","00:00","0.6"
"Helsinki Kumpula","2019","1","30","00:00","1.1"
"Helsinki Kumpula","2019","1","31","00:00","22.1"
"Helsinki Kumpula","2019","2","1","00:00","0.2"
"Helsinki Kumpula","2019","2","2","00:00","0.3"
"Helsinki Kumpula","2019","2","3","00:00","0.5"
"Helsinki Kumpula","2019","2","4","00:00","3.9"
"Helsinki Kumpula","2019","2","5","00:00","0.7"
"Helsinki Kumpula","2019","2","6","00:00","170.3"
"Helsinki Kumpula","2019","2","7","00:00","0.9"
"Helsinki Kumpula","2019","2","8","00:00","0.5"
"Helsinki Kumpula","2019","2","9","00:00","0.6"
"Helsinki Kumpula","2019","2","10","00:00","0.6"
"Helsinki Kumpula","2019","2","11","00:00","0.4"
"Helsinki Kumpula","2019","2","12","00:00","61.9"
"Helsinki Kumpula","2019","2","13","00:00","1.1"
"Helsinki Kumpula","2019","2","14","00:00","87.4"
"Helsinki Kumpula","2019","2","15","00:00","35.6"
"Helsinki Kumpula","2019","2","16","00:00","208.6"
"Helsinki Kumpula","2019","2","17","00:00","211.1"
"Helsinki Kumpula","2019","2","18","00:00","12.4"
"Helsinki Kumpula","2019","2","19","00:00","0.7"
"Helsinki Kumpula","2019","2","20","00:00","1.6"
"Helsinki Kumpula","2019","2","21","00:00","265.9"
"Helsinki Kumpula","2019","2","22","00:00","260"
"Helsinki Kumpula","2019","2","23","00:00","58.2"
"Helsinki Kumpula","2019","2","24","00:00","7.8"
"Helsinki Kumpula","2019","2","25","00:00","203.4"
"Helsinki Kumpula","2019","2","26","00:00","141.4"
"Helsinki Kumpula","2019","2","27","00:00","10.8"
"Helsinki Kumpula","2019","2","28","00:00","15.5"
"Helsinki Kumpula","2019","3","1","00:00","287.2"
"Helsinki Kumpula","2019","3","2","00:00","144.8"
"Helsinki Kumpula","2019","3","3","00:00","159.4"
"Helsinki Kumpula","2019","3","4","00:00","0.4"
"Helsinki Kumpula","2019","3","5","00:00","136.5"
"Helsinki Kumpula","2019","3","6","00:00","256.8"
"Helsinki Kumpula","2019","3","7","00:00","0.5"
"Helsinki Kumpula","2019","3","8","00:00","20.1"
"Helsinki Kumpula","2019","3","9","00:00","115.2"
"Helsinki Kumpula","2019","3","10","00:00","95"
