Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
Sodankylä Tähtelä,2004,9,3,00:00,0.6
Sodankylä Tähtelä,2004,9,4,00:00,0.8
Sodankylä Tähtelä,2004,9,5,00:00,55.9
Sodankylä Tähtelä,2004,9,6,00:00,182.4
Sodankylä Tähtelä,2004,9,7,00:00,173.4
Sodankylä Tähtelä,2004,9,8,00:00,39.5
Sodankylä Tähtelä,2004,9,9,00:00,25.1
Sodankylä Tähtelä,2004,9,10,00:00,80.1
Sodankylä Tähtelä,2004,9,11,00:00,230.1
Sodankylä Tähtelä,2004,9,12,00:00,2.0
Sodankylä Tähtelä,2004,9,13,00:00,161.1
Sodankylä Tähtelä,2004,9,14,00:00,1.7
Sodankylä Tähtelä,2004,9,15,00:00,148.1
Sodankylä Tähtelä,2004,9,16,00:00,222.5
Sodankylä Tähtelä,2004,9,17,00:00,210.9
Sodankylä Tähtelä,2004,9,18,00:00,2.1
Sodankylä Tähtelä,2004,9,19,00:00,1.2
Sodankylä Tähtelä,2004,9,20,00:00,121.7
Sodankylä Tähtelä,2004,9,21,00:00,1.7
Sodankylä Tähtelä,2004,9,22,00:00,0.1
Sodankylä Tähtelä,2004,9,23,00:00,1.4
Sodankylä Tähtelä,2004,9,24,00:00,20.9
Sodankylä Tähtelä,2004,9,25,00:00,8.5
Sodankylä Tähtelä,2004,9,26,00:00,0.8
Sodankylä Tähtelä,2004,9,27,00:00,7.5
Sodankylä Tähtelä,2004,9,28,00:00,0.5
Sodankylä Tähtelä,2004,9,29,00:00,1.6
Sodankylä Tähtelä,2004,9,30,00:00,100.4
Sodankylä Tähtelä,2004,10,1,00:00,241.8
Sodankylä Tähtelä,2004,10,2,00:00,8.9
Sodankylä Tähtelä,2004,10,3,00:00,26.8
Sodankylä Tähtelä,2004,10,4,00:00,6.4
Sodankylä Tähtelä,2004,10,5,00:00,0.6
Sodankylä Tähtelä,2004,10,6,00:00,25.2
Sodankylä Tähtelä,2004,10,7,00:00,4.0
Sodankylä Tähtelä,2004,10,8,00:00,254.5
Sodankylä Tähtelä,2004,10,9,00:00,104.4
Sodankylä Tähtelä,2004,10,10,00:00,208.3
Sodankylä Tähtelä,2004,10,11,00:00,46.6
Sodankylä Tähtelä,2004,10,12,00:00,138.1
Sodankylä Tähtelä,2004,10,13,00:00,179.3
Sodankylä Tähtelä,2004,10,14,00:00,4.2
Sodankylä Tähtelä,2004,10,15,00:00,1.5
Sodankylä Tähtelä,2004,10,16,00:00,0.9
Sodankylä Tähtelä,2004,10,17,00:00,199.4
Sodankylä Tähtelä,2004,10,18,00:00,16.0
Sodankylä Tähtelä,2004,10,19,00:00,0.8
Sodankylä Tähtelä,2004,10,20,00:00,1.5
Sodankylä Tähtelä,2004,10,21,00:00,1.0
Sodankylä Tähtelä,2004,10,22,00:00,1.4
Sodankylä Tähtelä,2004,10,23,00:00,1.8
Sodankylä Tähtelä,2004,10,24,00:00,2.1
Sodankylä Tähtelä,2004,10,25,00:00,3.1
Sodankylä Tähtelä,2004,10,26,00:00,1.0
Sodankylä Tähtelä,2004,10,27,00:00,1.4
Sodankylä Tähtelä,2004,10,28,00:00,2.1
Sodankylä Tähtelä,2004,10,29,00:00,135.3
Sodankylä Tähtelä,2004,10,30,00:00,127.4
Sodankylä Tähtelä,2004,10,31,00:00,0.8
Sodankylä Tähtelä,2004,11,1,00:00,61.9
Sodankylä Tähtelä,2004,11,2,00:00,6.4
Sodankylä Tähtelä,2004,11,3,00:00,49.2
Sodankylä Tähtelä,2004,11,4,00:00,1.2
Sodankylä Tähtelä,2004,11,5,00:00,1.0
Sodankylä Tähtelä,2004,11,6,00:00,1.5
Sodankylä Tähtelä,2004,11,7,00:00,1.4
Sodankylä Tähtelä,2004,11,8,00:00,1.6
Sodankylä Tähtelä,2004,11,9,00:00,1.5
Sodankylä Tähtelä,2004,11,10,00:00,0.8
Sodankylä Tähtelä,2004,11,11,00:00,0.6
Sodankylä Tähtelä,2004,11,12,00:00,1.1
Sodankylä Tähtelä,2004,11,13,00:00,61.9
Sodankylä Tähtelä,2004,11,14,00:00,46.8
Sodankylä Tähtelä,2004,11,15,00:00,1.0
Sodankylä Tähtelä,2004,11,16,00:00,1.7
Sodankylä Tähtelä,2004,11,17,00:00,34.9
Sodankylä Tähtelä,2004,11,18,00:00,4.7
Sodankylä Tähtelä,2004,11,19,00:00,2.6
Sodankylä Tähtelä,2004,11,20,00:00,2.1
Sodankylä Tähtelä,2004,11,21,00:00,4.0
Sodankylä Tähtelä,2004,11,22,00:00,36.7
Sodankylä Tähtelä,2004,11,23,00:00,29.2
Sodankylä Tähtelä,2004,11,24,00:00,2.7
Sodankylä Tähtelä,2004,11,25,00:00,3.8
Sodankylä Tähtelä,2004,11,26,00:00,2.8
Sodankylä Tähtelä,2004,11,27,00:00,20.8
Sodankylä Tähtelä,2004,11,28,00:00,6.1
Sodankylä Tähtelä,2004,11,29,00:00,18.2
Sodankylä Tähtelä,2004,11,30,00:00,1.3
Sodankylä Tähtelä,2004,12,1,00:00,2.0
Sodankylä Tähtelä,2004,12,2,00:00,8.3
Sodankylä Tähtelä,2004,12,3,00:00,4.1
Sodankylä Tähtelä,2004,12,4,00:00,1.2
Sodankylä Tähtelä,2004,12,5,00:00,1.8
Sodankylä Tähtelä,2004,12,6,00:00,6.5
Sodankylä Tähtelä,2004,12,7,00:00,2.1
Sodankylä Tähtelä,2004,12,8,00:00,2.1
Sodankylä Tähtelä,2004,12,9,00:00,3.7
Sodankylä Tähtelä,2004,12,10,00:00,1.8
Sodankylä Tähtelä,2004,12,11,00:00,1.6
Sodankylä Tähtelä,2004,12,12,00:00,3.3
Sodankylä Tähtelä,2004,12,13,00:00,3.3
Sodankylä Tähtelä,2004,12,14,00:00,1.6
Sodankylä Tähtelä,2004,12,15,00:00,0.7
Sodankylä Tähtelä,2004,12,16,00:00,1.3
Sodankylä Tähtelä,2004,12,17,00:00,1.3
Sodankylä Tähtelä,2004,12,18,00:00,1.5
Sodankylä Tähtelä,2004,12,19,00:00,2.3
Sodankylä Tähtelä,2004,12,20,00:00,2.1
Sodankylä Tähtelä,2004,12,21,00:00,2.6
Sodankylä Tähtelä,2004,12,22,00:00,1.1
Sodankylä Tähtelä,2004,12,23,00:00,1.5
Sodankylä Tähtelä,2004,12,24,00:00,0.5
Sodankylä Tähtelä,2004,12,25,00:00,1.0
Sodankylä Tähtelä,2004,12,26,00:00,1.7
Sodankylä Tähtelä,2004,12,27,00:00,2.9
Sodankylä Tähtelä,2004,12,28,00:00,2.2
Sodankylä Tähtelä,2004,12,29,00:00,1.3
Sodankylä Tähtelä,2004,12,30,00:00,0.9
Sodankylä Tähtelä,2004,12,31,00:00,0.9
Sodankylä Tähtelä,2005,1,1,00:00,1.4
Sodankylä Tähtelä,2005,1,2,00:00,1.1
Sodankylä Tähtelä,2005,1,3,00:00,0.7
Sodankylä Tähtelä,2005,1,4,00:00,1.8
Sodankylä Tähtelä,2005,1,5,00:00,1.8
Sodankylä Tähtelä,2005,1,6,00:00,1.7
Sodankylä Tähtelä,2005,1,7,00:00,0.9
Sodankylä Tähtelä,2005,1,8,00:00,1.3
Sodankylä Tähtelä,2005,1,9,00:00,1.3
Sodankylä Tähtelä,2005,1,10,00:00,2.1
Sodankylä Tähtelä,2005,1,11,00:00,1.3
Sodankylä Tähtelä,2005,1,12,00:00,1.3
Sodankylä Tähtelä,2005,1,13,00:00,1.3
Sodankylä Tähtelä,2005,1,14,00:00,16.3
Sodankylä Tähtelä,2005,1,15,00:00,30.7
Sodankylä Tähtelä,2005,1,16,00:00,5.9
Sodankylä Tähtelä,2005,1,17,00:00,2.1
Sodankylä Tähtelä,2005,1,18,00:00,1.0
Sodankylä Tähtelä,2005,1,19,00:00,1.0
Sodankylä Tähtelä,2005,1,20,00:00,0.9
Sodankylä Tähtelä,2005,1,21,00:00,1.1
Sodankylä Tähtelä,2005,1,22,00:00,2.9
Sodankylä Tähtelä,2005,1,23,00:00,3.4
Sodankylä Tähtelä,2005,1,24,00:00,27.8
Sodankylä Tähtelä,2005,1,25,00:00,11.7
Sodankylä Tähtelä,2005,1,26,00:00,1.2
Sodankylä Tähtelä,2005,1,27,00:00,1.4
Sodankylä Tähtelä,2005,1,28,00:00,8.9
Sodankylä Tähtelä,2005,1,29,00:00,14.5
Sodankylä Tähtelä,2005,1,30,00:00,1.2
Sodankylä Tähtelä,2005,1,31,00:00,1.0
Sodankylä Tähtelä,2005,2,1,00:00,1.2
Sodankylä Tähtelä,2005,2,2,00:00,1.3
Sodankylä Tähtelä,2005,2,3,00:00,1.1
Sodankylä Tähtelä,2005,2,4,00:00,0.8
Sodankylä Tähtelä,2005,2,5,00:00,35.1
Sodankylä Tähtelä,2005,2,6,00:00,102.4
Sodankylä Tähtelä,2005,2,7,00:00,51.5
Sodankylä Tähtelä,2005,2,8,00:00,2.8
Sodankylä Tähtelä,2005,2,9,00:00,1.9
Sodankylä Tähtelä,2005,2,10,00:00,0.6
Sodankylä Tähtelä,2005,2,11,00:00,41.3
Sodankylä Tähtelä,2005,2,12,00:00,118.3
Sodankylä Tähtelä,2005,2,13,00:00,2.2
Sodankylä Tähtelä,2005,2,14,00:00,51.9
Sodankylä Tähtelä,2005,2,15,00:00,37.7
Sodankylä Tähtelä,2005,2,16,00:00,56.8
Sodankylä Tähtelä,2005,2,17,00:00,17.1
Sodankylä Tähtelä,2005,2,18,00:00,1.6
Sodankylä Tähtelä,2005,2,19,00:00,1.1
Sodankylä Tähtelä,2005,2,20,00:00,1.0
Sodankylä Tähtelä,2005,2,21,00:00,202.8
Sodankylä Tähtelä,2005,2,22,00:00,220.5
Sodankylä Tähtelä,2005,2,23,00:00,21.2
Sodankylä Tähtelä,2005,2,24,00:00,4.9
Sodankylä Tähtelä,2005,2,25,00:00,169.4
Sodankylä Tähtelä,2005,2,26,00:00,166.7
Sodankylä Tähtelä,2005,2,27,00:00,222.4
Sodankylä Tähtelä,2005,2,28,00:00,105.3
Sodankylä Tähtelä,2005,3,1,00:00,198.9
Sodankylä Tähtelä,2005,3,2,00:00,122.2
Sodankylä Tähtelä,2005,3,3,00:00,262.0
Sodankylä Tähtelä,2005,3,4,00:00,2.6
Sodankylä Tähtelä,2005,3,5,00:00,1.5
Sodankylä Tähtelä,2005,3,6,00:00,1.3
Sodankylä Tähtelä,2005,3,7,00:00,4.0
Sodankylä Tähtelä,2005,3,8,00:00,285.6
Sodankylä Tähtelä,2005,3,9,00:00,289.2
Sodankylä Tähtelä,2005,3,10,00:00,23.1
Sodankylä Tähtelä,2005,3,11,00:00,304.8
Sodankylä Tähtelä,2005,3,12,00:00,313.4
Sodankylä Tähtelä,2005,3,13,00:00,259.7
Sodankylä Tähtelä,2005,3,14,00:00,219.3
Sodankylä Tähtelä,2005,3,15,00:00,216.6
Sodankylä Tähtelä,2005,3,16,00:00,247.3
Sodankylä Tähtelä,2005,3,17,00:00,42.3
Sodankylä Tähtelä,2005,3,18,00:00,108.5
Sodankylä Tähtelä,2005,3,19,00:00,76.9
Sodankylä Tähtelä,2005,3,20,00:00,219.2
Sodankylä Tähtelä,2005,3,21,00:00,266.7
Sodankylä Tähtelä,2005,3,22,00:00,357.1
Sodankylä Tähtelä,2005,3,23,00:00,7
Sodankylä Tähtelä,2005,3,24,00:00,2.8
Sodankylä Tähtelä,2005,3,25,00:00,6.4
Sodankylä Tähtelä,2005,3,26,00:00,3.2
Sodankylä Tähtelä,2005,3,27,00:00,2.5
Sodankylä Tähtelä,2005,3,28,00:00,27.6
Sodankylä Tähtelä,2005,3,29,00:00,224.7
Sodankylä Tähtelä,2005,3,30,00:00,37.6
Sodankylä Tähtelä,2005,3,31,00:00,247.6
Sodankylä Tähtelä,2005,4,1,00:00,98.4
Sodankylä Tähtelä,2005,4,2,00:00,93.6
Sodankylä Tähtelä,2005,4,3,00:00,347.7
Sodankylä Tähtelä,2005,4,4,00:00,149.8
Sodankylä Tähtelä,2005,4,5,00:00,1.2
Sodankylä Tähtelä,2005,4,6,00:00,305.4
Sodankylä Tähtelä,2005,4,7,00:00,134.8
Sodankylä Tähtelä,2005,4,8,00:00,1.1
Sodankylä Tähtelä,2005,4,9,00:00,3
Sodankylä Tähtelä,2005,4,10,00:00,272.3
Sodankylä Tähtelä,2005,4,11,00:00,1.3
Sodankylä Tähtelä,2005,4,12,00:00,59
Sodankylä Tähtelä,2005,4,13,00:00,2.3
Sodankylä Tähtelä,2005,4,14,00:00,1.8
Sodankylä Tähtelä,2005,4,15,00:00,267.6
Sodankylä Tähtelä,2005,4,16,00:00,38.1
Sodankylä Tähtelä,2005,4,17,00:00,363.1
Sodankylä Tähtelä,2005,4,18,00:00,129.7
Sodankylä Tähtelä,2005,4,19,00:00,185.3
Sodankylä Tähtelä,2005,4,20,00:00,302
Sodankylä Tähtelä,2005,4,21,00:00,84.1
Sodankylä Tähtelä,2005,4,22,00:00,137.3
Sodankylä Tähtelä,2005,4,23,00:00,442.3
Sodankylä Tähtelä,2005,4,24,00:00,451.9
Sodankylä Tähtelä,2005,4,25,00:00,215.3
Sodankylä Tähtelä,2005,4,26,00:00,493.6
Sodankylä Tähtelä,2005,4,27,00:00,403.2
Sodankylä Tähtelä,2005,4,28,00:00,216.4
Sodankylä Tähtelä,2005,4,29,00:00,107.8
Sodankylä Tähtelä,2005,4,30,00:00,125.3
Sodankylä Tähtelä,2005,5,1,00:00,523.4
Sodankylä Tähtelä,2005,5,2,00:00,358.1
Sodankylä Tähtelä,2005,5,3,00:00,1.6
Sodankylä Tähtelä,2005,5,4,00:00,4.8
Sodankylä Tähtelä,2005,5,5,00:00,2.4
Sodankylä Tähtelä,2005,5,6,00:00,1.4
Sodankylä Tähtelä,2005,5,7,00:00,160.3
Sodankylä Tähtelä,2005,5,8,00:00,5
Sodankylä Tähtelä,2005,5,9,00:00,1.8
Sodankylä Tähtelä,2005,5,10,00:00,209.6
Sodankylä Tähtelä,2005,5,11,00:00,1.2
Sodankylä Tähtelä,2005,5,12,00:00,84.6
Sodankylä Tähtelä,2005,5,13,00:00,385.7
Sodankylä Tähtelä,2005,5,14,00:00,361.8
Sodankylä Tähtelä,2005,5,15,00:00,509
Sodankylä Tähtelä,2005,5,16,00:00,292.3
Sodankylä Tähtelä,2005,5,17,00:00,1.1
Sodankylä Tähtelä,2005,5,18,00:00,493.6
Sodankylä Tähtelä,2005,5,19,00:00,255.2
Sodankylä Tähtelä,2005,5,20,00:00,355
Sodankylä Tähtelä,2005,5,21,00:00,6.2
Sodankylä Tähtelä,2005,5,22,00:00,56.4
Sodankylä Tähtelä,2005,5,23,00:00,350.3
Sodankylä Tähtelä,2005,5,24,00:00,-
-,2005,5,25,00:00,-
Sodankylä Tähtelä,2005,5,26,00:00,311.4
Sodankylä Tähtelä,2005,5,27,00:00,1.8
Sodankylä Tähtelä,2005,5,28,00:00,186.9
Sodankylä Tähtelä,2005,5,29,00:00,23.1
Sodankylä Tähtelä,2005,5,30,00:00,43.5
Sodankylä Tähtelä,2005,5,31,00:00,344.1
Sodankylä Tähtelä,2005,6,1,00:00,191.9
Sodankylä Tähtelä,2005,6,2,00:00,165.6
Sodankylä Tähtelä,2005,6,3,00:00,215.2
Sodankylä Tähtelä,2005,6,4,00:00,288.9
Sodankylä Tähtelä,2005,6,5,00:00,41.9
Sodankylä Tähtelä,2005,6,6,00:00,50.8
Sodankylä Tähtelä,2005,6,7,00:00,4.9
Sodankylä Tähtelä,2005,6,8,00:00,172
Sodankylä Tähtelä,2005,6,9,00:00,175.4
Sodankylä Tähtelä,2005,6,10,00:00,64.7
Sodankylä Tähtelä,2005,6,11,00:00,148.7
Sodankylä Tähtelä,2005,6,12,00:00,278.1
Sodankylä Tähtelä,2005,6,13,00:00,482.6
Sodankylä Tähtelä,2005,6,14,00:00,237.9
Sodankylä Tähtelä,2005,6,15,00:00,105.7
Sodankylä Tähtelä,2005,6,16,00:00,272.7
Sodankylä Tähtelä,2005,6,17,00:00,137.3
Sodankylä Tähtelä,2005,6,18,00:00,399.3
Sodankylä Tähtelä,2005,6,19,00:00,632.6
Sodankylä Tähtelä,2005,6,20,00:00,353.2
Sodankylä Tähtelä,2005,6,21,00:00,249.6
Sodankylä Tähtelä,2005,6,22,00:00,7.4
Sodankylä Tähtelä,2005,6,23,00:00,308.4
Sodankylä Tähtelä,2005,6,24,00:00,106.2
Sodankylä Tähtelä,2005,6,25,00:00,23
Sodankylä Tähtelä,2005,6,26,00:00,183.6
Sodankylä Tähtelä,2005,6,27,00:00,193.3
Sodankylä Tähtelä,2005,6,28,00:00,23.8
Sodankylä Tähtelä,2005,6,29,00:00,196.6
Sodankylä Tähtelä,2005,6,30,00:00,527.3
Sodankylä Tähtelä,2005,7,1,00:00,446.6
Sodankylä Tähtelä,2005,7,2,00:00,506.2
Sodankylä Tähtelä,2005,7,3,00:00,606.6
Sodankylä Tähtelä,2005,7,4,00:00,448.8
Sodankylä Tähtelä,2005,7,5,00:00,614
Sodankylä Tähtelä,2005,7,6,00:00,522.9
Sodankylä Tähtelä,2005,7,7,00:00,597.8
Sodankylä Tähtelä,2005,7,8,00:00,409.8
Sodankylä Tähtelä,2005,7,9,00:00,417
Sodankylä Tähtelä,2005,7,10,00:00,332.3
Sodankylä Tähtelä,2005,7,11,00:00,61.1
Sodankylä Tähtelä,2005,7,12,00:00,365.7
Sodankylä Tähtelä,2005,7,13,00:00,132.6
Sodankylä Tähtelä,2005,7,14,00:00,399.6
Sodankylä Tähtelä,2005,7,15,00:00,225.5
Sodankylä Tähtelä,2005,7,16,00:00,216.8
Sodankylä Tähtelä,2005,7,17,00:00,146.2
Sodankylä Tähtelä,2005,7,18,00:00,304.7
Sodankylä Tähtelä,2005,7,19,00:00,329.8
Sodankylä Tähtelä,2005,7,20,00:00,39.5
