"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Helsinki Kumpula","2022","6","17","00:00","421"
"Helsinki Kumpula","2022","6","18","00:00","0.8"
"Helsinki Kumpula","2022","6","19","00:00","333"
"Helsinki Kumpula","2022","6","20","00:00","151.3"
"Helsinki Kumpula","2022","6","21","00:00","434.1"
"Helsinki Kumpula","2022","6","22","00:00","318.6"
"Helsinki Kumpula","2022","6","23","00:00","373.6"
"Helsinki Kumpula","2022","6","24","00:00","407.8"
"Helsinki Kumpula","2022","6","25","00:00","549.4"
"Helsinki Kumpula","2022","6","26","00:00","512.1"
"Helsinki Kumpula","2022","6","27","00:00","422.5"
"Helsinki Kumpula","2022","6","28","00:00","336.2"
"Helsinki Kumpula","2022","6","29","00:00","331.4"
"Helsinki Kumpula","2022","6","30","00:00","534.5"
"Helsinki Kumpula","2022","7","1","00:00","213.4"
"Helsinki Kumpula","2022","7","2","00:00","287.3"
"Helsinki Kumpula","2022","7","3","00:00","467"
"Helsinki Kumpula","2022","7","4","00:00","504.4"
"Helsinki Kumpula","2022","7","5","00:00","420.6"
"Helsinki Kumpula","2022","7","6","00:00","322.4"
"Helsinki Kumpula","2022","7","7","00:00","335.8"
"Helsinki Kumpula","2022","7","8","00:00","341.8"
"Helsinki Kumpula","2022","7","9","00:00","25.3"
"Helsinki Kumpula","2022","7","10","00:00","390.2"
"Helsinki Kumpula","2022","7","11","00:00","284"
"Helsinki Kumpula","2022","7","12","00:00","74.5"
"Helsinki Kumpula","2022","7","13","00:00","30.2"
"Helsinki Kumpula","2022","7","14","00:00","222.5"
"Helsinki Kumpula","2022","7","15","00:00","166.5"
"Helsinki Kumpula","2022","7","16","00:00","86.1"
"Helsinki Kumpula","2022","7","17","00:00","33.2"
"Helsinki Kumpula","2022","7","18","00:00","161.4"
"Helsinki Kumpula","2022","7","19","00:00","324.5"
"Helsinki Kumpula","2022","7","20","00:00","469.9"
"Helsinki Kumpula","2022","7","21","00:00","408.1"
"Helsinki Kumpula","2022","7","22","00:00","352.2"
"Helsinki Kumpula","2022","7","23","00:00","229.3"
"Helsinki Kumpula","2022","7","24","00:00","6.2"
"Helsinki Kumpula","2022","7","25","00:00","409.9"
"Helsinki Kumpula","2022","7","26","00:00","124.3"
"Helsinki Kumpula","2022","7","27","00:00","190.5"
"Helsinki Kumpula","2022","7","28","00:00","110.5"
"Helsinki Kumpula","2022","7","29","00:00","150.9"
"Helsinki Kumpula","2022","7","30","00:00","266.8"
"Helsinki Kumpula","2022","7","31","00:00","249.2"
"Helsinki Kumpula","2022","8","1","00:00","395"
"Helsinki Kumpula","2022","8","2","00:00","356.5"
"Helsinki Kumpula","2022","8","3","00:00","217.3"
"Helsinki Kumpula","2022","8","4","00:00","305.2"
"Helsinki Kumpula","2022","8","5","00:00","313.2"
"Helsinki Kumpula","2022","8","6","00:00","121.6"
"Helsinki Kumpula","2022","8","7","00:00","421.5"
"Helsinki Kumpula","2022","8","8","00:00","72.3"
"Helsinki Kumpula","2022","8","9","00:00","383.9"
"Helsinki Kumpula","2022","8","10","00:00","382.9"
"Helsinki Kumpula","2022","8","11","00:00","203.8"
"Helsinki Kumpula","2022","8","12","00:00","328.4"
"Helsinki Kumpula","2022","8","13","00:00","397.2"
"Helsinki Kumpula","2022","8","14","00:00","313.1"
"Helsinki Kumpula","2022","8","15","00:00","250.9"
"Helsinki Kumpula","2022","8","16","00:00","342.4"
"Helsinki Kumpula","2022","8","17","00:00","163.8"
"Helsinki Kumpula","2022","8","18","00:00","93.5"
"Helsinki Kumpula","2022","8","19","00:00","124.9"
"Helsinki Kumpula","2022","8","20","00:00","267.5"
"Helsinki Kumpula","2022","8","21","00:00","178.1"
"Helsinki Kumpula","2022","8","22","00:00","120.4"
"Helsinki Kumpula","2022","8","23","00:00","181.1"
"Helsinki Kumpula","2022","8","24","00:00","63.2"
"Helsinki Kumpula","2022","8","25","00:00","5.9"
"Helsinki Kumpula","2022","8","26","00:00","0.4"
"Helsinki Kumpula","2022","8","27","00:00","291.1"
"Helsinki Kumpula","2022","8","28","00:00","202.3"
"Helsinki Kumpula","2022","8","29","00:00","11"
"Helsinki Kumpula","2022","8","30","00:00","216.3"
"Helsinki Kumpula","2022","8","31","00:00","60.1"
"Helsinki Kumpula","2022","9","1","00:00","235.9"
"Helsinki Kumpula","2022","9","2","00:00","252.1"
"Helsinki Kumpula","2022","9","3","00:00","110.1"
"Helsinki Kumpula","2022","9","4","00:00","123.7"
"Helsinki Kumpula","2022","9","5","00:00","10.6"
"Helsinki Kumpula","2022","9","6","00:00","144.6"
"Helsinki Kumpula","2022","9","7","00:00","150"
"Helsinki Kumpula","2022","9","8","00:00","373.2"
"Helsinki Kumpula","2022","9","9","00:00","377.1"
"Helsinki Kumpula","2022","9","10","00:00","390.9"
"Helsinki Kumpula","2022","9","11","00:00","343.4"
"Helsinki Kumpula","2022","9","12","00:00","332.6"
"Helsinki Kumpula","2022","9","13","00:00","5"
"Helsinki Kumpula","2022","9","14","00:00","-0.1"
"Helsinki Kumpula","2022","9","15","00:00","37.6"
"Helsinki Kumpula","2022","9","16","00:00","27.5"
"Helsinki Kumpula","2022","9","17","00:00","58.6"
"Helsinki Kumpula","2022","9","18","00:00","82"
"Helsinki Kumpula","2022","9","19","00:00","114.6"
"Helsinki Kumpula","2022","9","20","00:00","10.9"
"Helsinki Kumpula","2022","9","21","00:00","116.9"
"Helsinki Kumpula","2022","9","22","00:00","172.1"
"Helsinki Kumpula","2022","9","23","00:00","69.4"
"Helsinki Kumpula","2022","9","24","00:00","49"
"Helsinki Kumpula","2022","9","25","00:00","120.6"
"Helsinki Kumpula","2022","9","26","00:00","38"
"Helsinki Kumpula","2022","9","27","00:00","211"
"Helsinki Kumpula","2022","9","28","00:00","38.6"
"Helsinki Kumpula","2022","9","29","00:00","0"
"Helsinki Kumpula","2022","9","30","00:00","75.8"
"Helsinki Kumpula","2022","10","1","00:00","120"
"Helsinki Kumpula","2022","10","2","00:00","37.9"
"Helsinki Kumpula","2022","10","3","00:00","3.6"
"Helsinki Kumpula","2022","10","4","00:00","1.5"
"Helsinki Kumpula","2022","10","5","00:00","1.1"
"Helsinki Kumpula","2022","10","6","00:00","56.3"
"Helsinki Kumpula","2022","10","7","00:00","89.3"
"Helsinki Kumpula","2022","10","8","00:00","2.1"
"Helsinki Kumpula","2022","10","9","00:00","290.7"
"Helsinki Kumpula","2022","10","10","00:00","97"
"Helsinki Kumpula","2022","10","11","00:00","49.9"
"Helsinki Kumpula","2022","10","12","00:00","261.2"
"Helsinki Kumpula","2022","10","13","00:00","35.6"
"Helsinki Kumpula","2022","10","14","00:00","0"
"Helsinki Kumpula","2022","10","15","00:00","0.3"
"Helsinki Kumpula","2022","10","16","00:00","0.1"
"Helsinki Kumpula","2022","10","17","00:00","10.9"
"Helsinki Kumpula","2022","10","18","00:00","9.2"
"Helsinki Kumpula","2022","10","19","00:00","171.7"
"Helsinki Kumpula","2022","10","20","00:00","136.8"
"Helsinki Kumpula","2022","10","21","00:00","41.8"
"Helsinki Kumpula","2022","10","22","00:00","74.9"
"Helsinki Kumpula","2022","10","23","00:00","66.5"
"Helsinki Kumpula","2022","10","24","00:00","226.7"
"Helsinki Kumpula","2022","10","25","00:00","0.1"
"Helsinki Kumpula","2022","10","26","00:00","0.2"
"Helsinki Kumpula","2022","10","27","00:00","0.2"
"Helsinki Kumpula","2022","10","28","00:00","4.5"
"Helsinki Kumpula","2022","10","29","00:00","1.8"
"Helsinki Kumpula","2022","10","30","00:00","25"
"Helsinki Kumpula","2022","10","31","00:00","161.2"
"Helsinki Kumpula","2022","11","1","00:00","37.3"
"Helsinki Kumpula","2022","11","2","00:00","0.2"
"Helsinki Kumpula","2022","11","3","00:00","0"
"Helsinki Kumpula","2022","11","4","00:00","-0.1"
"Helsinki Kumpula","2022","11","5","00:00","0.1"
"Helsinki Kumpula","2022","11","6","00:00","0.8"
"Helsinki Kumpula","2022","11","7","00:00","0.1"
"Helsinki Kumpula","2022","11","8","00:00","1.8"
"Helsinki Kumpula","2022","11","9","00:00","0.2"
"Helsinki Kumpula","2022","11","10","00:00","1.2"
"Helsinki Kumpula","2022","11","11","00:00","0"
"Helsinki Kumpula","2022","11","12","00:00","134.2"
"Helsinki Kumpula","2022","11","13","00:00","162.8"
"Helsinki Kumpula","2022","11","14","00:00","0.3"
"Helsinki Kumpula","2022","11","15","00:00","0"
"Helsinki Kumpula","2022","11","16","00:00","0.3"
"Helsinki Kumpula","2022","11","17","00:00","2.6"
"Helsinki Kumpula","2022","11","18","00:00","0"
"Helsinki Kumpula","2022","11","19","00:00","0.1"
"Helsinki Kumpula","2022","11","20","00:00","-0.1"
"Helsinki Kumpula","2022","11","21","00:00","0.1"
"Helsinki Kumpula","2022","11","22","00:00","0.2"
"Helsinki Kumpula","2022","11","23","00:00","3.6"
"Helsinki Kumpula","2022","11","24","00:00","0.3"
"Helsinki Kumpula","2022","11","25","00:00","0"
"Helsinki Kumpula","2022","11","26","00:00","0.1"
"Helsinki Kumpula","2022","11","27","00:00","0.4"
"Helsinki Kumpula","2022","11","28","00:00","0.2"
"Helsinki Kumpula","2022","11","29","00:00","0.1"
"Helsinki Kumpula","2022","11","30","00:00","0.4"
"Helsinki Kumpula","2022","12","1","00:00","0.2"
"Helsinki Kumpula","2022","12","2","00:00","0.2"
"Helsinki Kumpula","2022","12","3","00:00","0.4"
"Helsinki Kumpula","2022","12","4","00:00","0.5"
"Helsinki Kumpula","2022","12","5","00:00","0.6"
"Helsinki Kumpula","2022","12","6","00:00","0.4"
"Helsinki Kumpula","2022","12","7","00:00","0.4"
"Helsinki Kumpula","2022","12","8","00:00","0.7"
"Helsinki Kumpula","2022","12","9","00:00","37.4"
"Helsinki Kumpula","2022","12","10","00:00","0.4"
"Helsinki Kumpula","2022","12","11","00:00","0.1"
"Helsinki Kumpula","2022","12","12","00:00","-0.1"
"Helsinki Kumpula","2022","12","13","00:00","0.5"
"Helsinki Kumpula","2022","12","14","00:00","35.3"
"Helsinki Kumpula","2022","12","15","00:00","0.7"
"Helsinki Kumpula","2022","12","16","00:00","2.2"
"Helsinki Kumpula","2022","12","17","00:00","0.6"
"Helsinki Kumpula","2022","12","18","00:00","0.4"
"Helsinki Kumpula","2022","12","19","00:00","0.4"
"Helsinki Kumpula","2022","12","20","00:00","0.4"
"Helsinki Kumpula","2022","12","21","00:00","0.4"
"Helsinki Kumpula","2022","12","22","00:00","0.3"
"Helsinki Kumpula","2022","12","23","00:00","0.2"
"Helsinki Kumpula","2022","12","24","00:00","83.3"
"Helsinki Kumpula","2022","12","25","00:00","35.2"
"Helsinki Kumpula","2022","12","26","00:00","0.4"
"Helsinki Kumpula","2022","12","27","00:00","0.4"
"Helsinki Kumpula","2022","12","28","00:00","0.4"
"Helsinki Kumpula","2022","12","29","00:00","0.2"
"Helsinki Kumpula","2022","12","30","00:00","0.6"
"Helsinki Kumpula","2022","12","31","00:00","0.2"
"Helsinki Kumpula","2023","1","1","00:00","42.7"
"Helsinki Kumpula","2023","1","2","00:00","8.5"
"Helsinki Kumpula","2023","1","3","00:00","0.1"
"Helsinki Kumpula","2023","1","4","00:00","0.2"
"Helsinki Kumpula","2023","1","5","00:00","0.4"
"Helsinki Kumpula","2023","1","6","00:00","0.5"
"Helsinki Kumpula","2023","1","7","00:00","3.7"
"Helsinki Kumpula","2023","1","8","00:00","0.2"
"Helsinki Kumpula","2023","1","9","00:00","0.2"
"Helsinki Kumpula","2023","1","10","00:00","0.3"
"Helsinki Kumpula","2023","1","11","00:00","0.3"
"Helsinki Kumpula","2023","1","12","00:00","0.4"
"Helsinki Kumpula","2023","1","13","00:00","0.6"
"Helsinki Kumpula","2023","1","14","00:00","0.2"
"Helsinki Kumpula","2023","1","15","00:00","0.2"
"Helsinki Kumpula","2023","1","16","00:00","0.4"
"Helsinki Kumpula","2023","1","17","00:00","0.1"
"Helsinki Kumpula","2023","1","18","00:00","0.3"
"Helsinki Kumpula","2023","1","19","00:00","0.4"
"Helsinki Kumpula","2023","1","20","00:00","0.7"
"Helsinki Kumpula","2023","1","21","00:00","67.6"
"Helsinki Kumpula","2023","1","22","00:00","0.7"
"Helsinki Kumpula","2023","1","23","00:00","2.8"
"Helsinki Kumpula","2023","1","24","00:00","0.4"
"Helsinki Kumpula","2023","1","25","00:00","0.4"
"Helsinki Kumpula","2023","1","26","00:00","0.4"
"Helsinki Kumpula","2023","1","27","00:00","149.9"
"Helsinki Kumpula","2023","1","28","00:00","0.6"
"Helsinki Kumpula","2023","1","29","00:00","18.8"
"Helsinki Kumpula","2023","1","30","00:00","5.5"
"Helsinki Kumpula","2023","1","31","00:00","84.1"
"Helsinki Kumpula","2023","2","1","00:00","0.4"
"Helsinki Kumpula","2023","2","2","00:00","50.2"
"Helsinki Kumpula","2023","2","3","00:00","78.1"
"Helsinki Kumpula","2023","2","4","00:00","162.5"
"Helsinki Kumpula","2023","2","5","00:00","25.4"
"Helsinki Kumpula","2023","2","6","00:00","170.5"
"Helsinki Kumpula","2023","2","7","00:00","0.7"
"Helsinki Kumpula","2023","2","8","00:00","0.5"
"Helsinki Kumpula","2023","2","9","00:00","0.9"
"Helsinki Kumpula","2023","2","10","00:00","36.4"
"Helsinki Kumpula","2023","2","11","00:00","145.6"
"Helsinki Kumpula","2023","2","12","00:00","4.8"
"Helsinki Kumpula","2023","2","13","00:00","6.6"
"Helsinki Kumpula","2023","2","14","00:00","111.6"
"Helsinki Kumpula","2023","2","15","00:00","51.5"
"Helsinki Kumpula","2023","2","16","00:00","0.3"
"Helsinki Kumpula","2023","2","17","00:00","0.3"
"Helsinki Kumpula","2023","2","18","00:00","0.1"
"Helsinki Kumpula","2023","2","19","00:00","1"
"Helsinki Kumpula","2023","2","20","00:00","10.5"
"Helsinki Kumpula","2023","2","21","00:00","13"
"Helsinki Kumpula","2023","2","22","00:00","233.3"
"Helsinki Kumpula","2023","2","23","00:00","0.7"
"Helsinki Kumpula","2023","2","24","00:00","0.6"
"Helsinki Kumpula","2023","2","25","00:00","6.3"
"Helsinki Kumpula","2023","2","26","00:00","213.4"
"Helsinki Kumpula","2023","2","27","00:00","94.4"
"Helsinki Kumpula","2023","2","28","00:00","12.2"
"Helsinki Kumpula","2023","3","1","00:00","114"
"Helsinki Kumpula","2023","3","2","00:00","186.4"
"Helsinki Kumpula","2023","3","3","00:00","207.1"
"Helsinki Kumpula","2023","3","4","00:00","3.1"
"Helsinki Kumpula","2023","3","5","00:00","1.1"
"Helsinki Kumpula","2023","3","6","00:00","139.3"
"Helsinki Kumpula","2023","3","7","00:00","241.4"
"Helsinki Kumpula","2023","3","8","00:00","1"
"Helsinki Kumpula","2023","3","9","00:00","321.4"
"Helsinki Kumpula","2023","3","10","00:00","147.8"
