"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Helsinki Kumpula","2020","6","17","00:00","383.9"
"Helsinki Kumpula","2020","6","18","00:00","216.4"
"Helsinki Kumpula","2020","6","19","00:00","515.9"
"Helsinki Kumpula","2020","6","20","00:00","493.3"
"Helsinki Kumpula","2020","6","21","00:00","551"
"Helsinki Kumpula","2020","6","22","00:00","578.8"
"Helsinki Kumpula","2020","6","23","00:00","540.2"
"Helsinki Kumpula","2020","6","24","00:00","477.8"
"Helsinki Kumpula","2020","6","25","00:00","511.8"
"Helsinki Kumpula","2020","6","26","00:00","494.5"
"Helsinki Kumpula","2020","6","27","00:00","493.2"
"Helsinki Kumpula","2020","6","28","00:00","431.9"
"Helsinki Kumpula","2020","6","29","00:00","190.2"
"Helsinki Kumpula","2020","6","30","00:00","51.4"
"Helsinki Kumpula","2020","7","1","00:00","84"
"Helsinki Kumpula","2020","7","2","00:00","200.6"
"Helsinki Kumpula","2020","7","3","00:00","427"
"Helsinki Kumpula","2020","7","4","00:00","29.8"
"Helsinki Kumpula","2020","7","5","00:00","18.4"
"Helsinki Kumpula","2020","7","6","00:00","363.6"
"Helsinki Kumpula","2020","7","7","00:00","130.7"
"Helsinki Kumpula","2020","7","8","00:00","244.9"
"Helsinki Kumpula","2020","7","9","00:00","363.7"
"Helsinki Kumpula","2020","7","10","00:00","432.8"
"Helsinki Kumpula","2020","7","11","00:00","8.6"
"Helsinki Kumpula","2020","7","12","00:00","537"
"Helsinki Kumpula","2020","7","13","00:00","216.4"
"Helsinki Kumpula","2020","7","14","00:00","429"
"Helsinki Kumpula","2020","7","15","00:00","437.7"
"Helsinki Kumpula","2020","7","16","00:00","293.6"
"Helsinki Kumpula","2020","7","17","00:00","395.3"
"Helsinki Kumpula","2020","7","18","00:00","504.8"
"Helsinki Kumpula","2020","7","19","00:00","329.3"
"Helsinki Kumpula","2020","7","20","00:00","41.5"
"Helsinki Kumpula","2020","7","21","00:00","306.6"
"Helsinki Kumpula","2020","7","22","00:00","215.2"
"Helsinki Kumpula","2020","7","23","00:00","68.8"
"Helsinki Kumpula","2020","7","24","00:00","42.1"
"Helsinki Kumpula","2020","7","25","00:00","218.1"
"Helsinki Kumpula","2020","7","26","00:00","488.3"
"Helsinki Kumpula","2020","7","27","00:00","388.2"
"Helsinki Kumpula","2020","7","28","00:00","4.4"
"Helsinki Kumpula","2020","7","29","00:00","108.7"
"Helsinki Kumpula","2020","7","30","00:00","216.1"
"Helsinki Kumpula","2020","7","31","00:00","317.9"
"Helsinki Kumpula","2020","8","1","00:00","349.4"
"Helsinki Kumpula","2020","8","2","00:00","228.6"
"Helsinki Kumpula","2020","8","3","00:00","176.5"
"Helsinki Kumpula","2020","8","4","00:00","2.5"
"Helsinki Kumpula","2020","8","5","00:00","281.7"
"Helsinki Kumpula","2020","8","6","00:00","17"
"Helsinki Kumpula","2020","8","7","00:00","255.5"
"Helsinki Kumpula","2020","8","8","00:00","436.7"
"Helsinki Kumpula","2020","8","9","00:00","323.6"
"Helsinki Kumpula","2020","8","10","00:00","405.8"
"Helsinki Kumpula","2020","8","11","00:00","249.7"
"Helsinki Kumpula","2020","8","12","00:00","52.4"
"Helsinki Kumpula","2020","8","13","00:00","161.1"
"Helsinki Kumpula","2020","8","14","00:00","177.5"
"Helsinki Kumpula","2020","8","15","00:00","267.7"
"Helsinki Kumpula","2020","8","16","00:00","426.1"
"Helsinki Kumpula","2020","8","17","00:00","440.5"
"Helsinki Kumpula","2020","8","18","00:00","425.8"
"Helsinki Kumpula","2020","8","19","00:00","363.7"
"Helsinki Kumpula","2020","8","20","00:00","383.7"
"Helsinki Kumpula","2020","8","21","00:00","377.2"
"Helsinki Kumpula","2020","8","22","00:00","0.2"
"Helsinki Kumpula","2020","8","23","00:00","256"
"Helsinki Kumpula","2020","8","24","00:00","149.8"
"Helsinki Kumpula","2020","8","25","00:00","124.4"
"Helsinki Kumpula","2020","8","26","00:00","209.9"
"Helsinki Kumpula","2020","8","27","00:00","279.5"
"Helsinki Kumpula","2020","8","28","00:00","264.1"
"Helsinki Kumpula","2020","8","29","00:00","200.3"
"Helsinki Kumpula","2020","8","30","00:00","0.3"
"Helsinki Kumpula","2020","8","31","00:00","0.8"
"Helsinki Kumpula","2020","9","1","00:00","364.2"
"Helsinki Kumpula","2020","9","2","00:00","127.4"
"Helsinki Kumpula","2020","9","3","00:00","8.1"
"Helsinki Kumpula","2020","9","4","00:00","32.3"
"Helsinki Kumpula","2020","9","5","00:00","38.3"
"Helsinki Kumpula","2020","9","6","00:00","95.6"
"Helsinki Kumpula","2020","9","7","00:00","282.2"
"Helsinki Kumpula","2020","9","8","00:00","11"
"Helsinki Kumpula","2020","9","9","00:00","98.7"
"Helsinki Kumpula","2020","9","10","00:00","197"
"Helsinki Kumpula","2020","9","11","00:00","146.1"
"Helsinki Kumpula","2020","9","12","00:00","0.3"
"Helsinki Kumpula","2020","9","13","00:00","340.4"
"Helsinki Kumpula","2020","9","14","00:00","267.1"
"Helsinki Kumpula","2020","9","15","00:00","126.5"
"Helsinki Kumpula","2020","9","16","00:00","3.1"
"Helsinki Kumpula","2020","9","17","00:00","5"
"Helsinki Kumpula","2020","9","18","00:00","178.3"
"Helsinki Kumpula","2020","9","19","00:00","247.4"
"Helsinki Kumpula","2020","9","20","00:00","146.4"
"Helsinki Kumpula","2020","9","21","00:00","77.7"
"Helsinki Kumpula","2020","9","22","00:00","41.4"
"Helsinki Kumpula","2020","9","23","00:00","160.3"
"Helsinki Kumpula","2020","9","24","00:00","181.9"
"Helsinki Kumpula","2020","9","25","00:00","25.2"
"Helsinki Kumpula","2020","9","26","00:00","121.6"
"Helsinki Kumpula","2020","9","27","00:00","219.2"
"Helsinki Kumpula","2020","9","28","00:00","173.4"
"Helsinki Kumpula","2020","9","29","00:00","0.1"
"Helsinki Kumpula","2020","9","30","00:00","91.2"
"Helsinki Kumpula","2020","10","1","00:00","91.5"
"Helsinki Kumpula","2020","10","2","00:00","107"
"Helsinki Kumpula","2020","10","3","00:00","31.4"
"Helsinki Kumpula","2020","10","4","00:00","-0.1"
"Helsinki Kumpula","2020","10","5","00:00","273.2"
"Helsinki Kumpula","2020","10","6","00:00","16.2"
"Helsinki Kumpula","2020","10","7","00:00","30.3"
"Helsinki Kumpula","2020","10","8","00:00","38"
"Helsinki Kumpula","2020","10","9","00:00","1.5"
"Helsinki Kumpula","2020","10","10","00:00","98.8"
"Helsinki Kumpula","2020","10","11","00:00","87.1"
"Helsinki Kumpula","2020","10","12","00:00","58.2"
"Helsinki Kumpula","2020","10","13","00:00","42.6"
"Helsinki Kumpula","2020","10","14","00:00","53"
"Helsinki Kumpula","2020","10","15","00:00","144.6"
"Helsinki Kumpula","2020","10","16","00:00","145.6"
"Helsinki Kumpula","2020","10","17","00:00","74"
"Helsinki Kumpula","2020","10","18","00:00","54.9"
"Helsinki Kumpula","2020","10","19","00:00","33.2"
"Helsinki Kumpula","2020","10","20","00:00","-"
"-","2020","10","21","00:00","-"
"Helsinki Kumpula","2020","10","22","00:00","0.1"
"Helsinki Kumpula","2020","10","23","00:00","15.9"
"Helsinki Kumpula","2020","10","24","00:00","50.3"
"Helsinki Kumpula","2020","10","25","00:00","0.5"
"Helsinki Kumpula","2020","10","26","00:00","0.2"
"Helsinki Kumpula","2020","10","27","00:00","0.1"
"Helsinki Kumpula","2020","10","28","00:00","10.9"
"Helsinki Kumpula","2020","10","29","00:00","8.6"
"Helsinki Kumpula","2020","10","30","00:00","0.3"
"Helsinki Kumpula","2020","10","31","00:00","0.3"
"Helsinki Kumpula","2020","11","1","00:00","0.2"
"Helsinki Kumpula","2020","11","2","00:00","0.2"
"Helsinki Kumpula","2020","11","3","00:00","54.8"
"Helsinki Kumpula","2020","11","4","00:00","5.9"
"Helsinki Kumpula","2020","11","5","00:00","9"
"Helsinki Kumpula","2020","11","6","00:00","110.3"
"Helsinki Kumpula","2020","11","7","00:00","124.9"
"Helsinki Kumpula","2020","11","8","00:00","165.6"
"Helsinki Kumpula","2020","11","9","00:00","87.6"
"Helsinki Kumpula","2020","11","10","00:00","52"
"Helsinki Kumpula","2020","11","11","00:00","0.5"
"Helsinki Kumpula","2020","11","12","00:00","21.1"
"Helsinki Kumpula","2020","11","13","00:00","0"
"Helsinki Kumpula","2020","11","14","00:00","0.2"
"Helsinki Kumpula","2020","11","15","00:00","5.7"
"Helsinki Kumpula","2020","11","16","00:00","0.1"
"Helsinki Kumpula","2020","11","17","00:00","0.1"
"Helsinki Kumpula","2020","11","18","00:00","38.3"
"Helsinki Kumpula","2020","11","19","00:00","0.1"
"Helsinki Kumpula","2020","11","20","00:00","42.8"
"Helsinki Kumpula","2020","11","21","00:00","6.2"
"Helsinki Kumpula","2020","11","22","00:00","46.5"
"Helsinki Kumpula","2020","11","23","00:00","90.6"
"Helsinki Kumpula","2020","11","24","00:00","44.2"
"Helsinki Kumpula","2020","11","25","00:00","0.5"
"Helsinki Kumpula","2020","11","26","00:00","0.1"
"Helsinki Kumpula","2020","11","27","00:00","0.3"
"Helsinki Kumpula","2020","11","28","00:00","0.6"
"Helsinki Kumpula","2020","11","29","00:00","0.1"
"Helsinki Kumpula","2020","11","30","00:00","0.3"
"Helsinki Kumpula","2020","12","1","00:00","0.5"
"Helsinki Kumpula","2020","12","2","00:00","0.8"
"Helsinki Kumpula","2020","12","3","00:00","0.2"
"Helsinki Kumpula","2020","12","4","00:00","0.1"
"Helsinki Kumpula","2020","12","5","00:00","0.1"
"Helsinki Kumpula","2020","12","6","00:00","0.2"
"Helsinki Kumpula","2020","12","7","00:00","79.3"
"Helsinki Kumpula","2020","12","8","00:00","44"
"Helsinki Kumpula","2020","12","9","00:00","6.2"
"Helsinki Kumpula","2020","12","10","00:00","0.2"
"Helsinki Kumpula","2020","12","11","00:00","0.1"
"Helsinki Kumpula","2020","12","12","00:00","0"
"Helsinki Kumpula","2020","12","13","00:00","0.3"
"Helsinki Kumpula","2020","12","14","00:00","0.4"
"Helsinki Kumpula","2020","12","15","00:00","0.3"
"Helsinki Kumpula","2020","12","16","00:00","0.3"
"Helsinki Kumpula","2020","12","17","00:00","0.6"
"Helsinki Kumpula","2020","12","18","00:00","0.2"
"Helsinki Kumpula","2020","12","19","00:00","0.4"
"Helsinki Kumpula","2020","12","20","00:00","0.1"
"Helsinki Kumpula","2020","12","21","00:00","0.3"
"Helsinki Kumpula","2020","12","22","00:00","0.2"
"Helsinki Kumpula","2020","12","23","00:00","0.2"
"Helsinki Kumpula","2020","12","24","00:00","0.4"
"Helsinki Kumpula","2020","12","25","00:00","0.2"
"Helsinki Kumpula","2020","12","26","00:00","0.5"
"Helsinki Kumpula","2020","12","27","00:00","0.3"
"Helsinki Kumpula","2020","12","28","00:00","0.1"
"Helsinki Kumpula","2020","12","29","00:00","-0.1"
"Helsinki Kumpula","2020","12","30","00:00","0.2"
"Helsinki Kumpula","2020","12","31","00:00","0.4"
"Helsinki Kumpula","2021","1","1","00:00","0.6"
"Helsinki Kumpula","2021","1","2","00:00","0.3"
"Helsinki Kumpula","2021","1","3","00:00","0.5"
"Helsinki Kumpula","2021","1","4","00:00","0.4"
"Helsinki Kumpula","2021","1","5","00:00","0.3"
"Helsinki Kumpula","2021","1","6","00:00","0.4"
"Helsinki Kumpula","2021","1","7","00:00","0.1"
"Helsinki Kumpula","2021","1","8","00:00","0.2"
"Helsinki Kumpula","2021","1","9","00:00","75.2"
"Helsinki Kumpula","2021","1","10","00:00","0.7"
"Helsinki Kumpula","2021","1","11","00:00","0.1"
"Helsinki Kumpula","2021","1","12","00:00","0"
"Helsinki Kumpula","2021","1","13","00:00","-0.1"
"Helsinki Kumpula","2021","1","14","00:00","34.8"
"Helsinki Kumpula","2021","1","15","00:00","92.5"
"Helsinki Kumpula","2021","1","16","00:00","80.9"
"Helsinki Kumpula","2021","1","17","00:00","3.3"
"Helsinki Kumpula","2021","1","18","00:00","1.6"
"Helsinki Kumpula","2021","1","19","00:00","0.4"
"Helsinki Kumpula","2021","1","20","00:00","23.8"
"Helsinki Kumpula","2021","1","21","00:00","0.2"
"Helsinki Kumpula","2021","1","22","00:00","0.4"
"Helsinki Kumpula","2021","1","23","00:00","0.3"
"Helsinki Kumpula","2021","1","24","00:00","0.2"
"Helsinki Kumpula","2021","1","25","00:00","0.3"
"Helsinki Kumpula","2021","1","26","00:00","0.2"
"Helsinki Kumpula","2021","1","27","00:00","0.5"
"Helsinki Kumpula","2021","1","28","00:00","0.7"
"Helsinki Kumpula","2021","1","29","00:00","1.6"
"Helsinki Kumpula","2021","1","30","00:00","1"
"Helsinki Kumpula","2021","1","31","00:00","21.4"
"Helsinki Kumpula","2021","2","1","00:00","6.3"
"Helsinki Kumpula","2021","2","2","00:00","0.6"
"Helsinki Kumpula","2021","2","3","00:00","108.1"
"Helsinki Kumpula","2021","2","4","00:00","164.9"
"Helsinki Kumpula","2021","2","5","00:00","167.7"
"Helsinki Kumpula","2021","2","6","00:00","46.1"
"Helsinki Kumpula","2021","2","7","00:00","3.4"
"Helsinki Kumpula","2021","2","8","00:00","43.8"
"Helsinki Kumpula","2021","2","9","00:00","0.7"
"Helsinki Kumpula","2021","2","10","00:00","55"
"Helsinki Kumpula","2021","2","11","00:00","208.4"
"Helsinki Kumpula","2021","2","12","00:00","87.6"
"Helsinki Kumpula","2021","2","13","00:00","1.4"
"Helsinki Kumpula","2021","2","14","00:00","178"
"Helsinki Kumpula","2021","2","15","00:00","147.9"
"Helsinki Kumpula","2021","2","16","00:00","108.2"
"Helsinki Kumpula","2021","2","17","00:00","234.3"
"Helsinki Kumpula","2021","2","18","00:00","156.4"
"Helsinki Kumpula","2021","2","19","00:00","2.4"
"Helsinki Kumpula","2021","2","20","00:00","0.6"
"Helsinki Kumpula","2021","2","21","00:00","0.5"
"Helsinki Kumpula","2021","2","22","00:00","0.6"
"Helsinki Kumpula","2021","2","23","00:00","0.6"
"Helsinki Kumpula","2021","2","24","00:00","0.8"
"Helsinki Kumpula","2021","2","25","00:00","0.5"
"Helsinki Kumpula","2021","2","26","00:00","7.2"
"Helsinki Kumpula","2021","2","27","00:00","277"
"Helsinki Kumpula","2021","2","28","00:00","261.2"
"Helsinki Kumpula","2021","3","1","00:00","8.1"
"Helsinki Kumpula","2021","3","2","00:00","277.8"
"Helsinki Kumpula","2021","3","3","00:00","191.5"
"Helsinki Kumpula","2021","3","4","00:00","240.4"
"Helsinki Kumpula","2021","3","5","00:00","282.9"
"Helsinki Kumpula","2021","3","6","00:00","6.2"
"Helsinki Kumpula","2021","3","7","00:00","24.4"
"Helsinki Kumpula","2021","3","8","00:00","255.7"
"Helsinki Kumpula","2021","3","9","00:00","0.2"
"Helsinki Kumpula","2021","3","10","00:00","284.2"
